datetime,location_id,pickup_demand,dropoff_demand
2023-08-05 09:45:00,138,18.0,15.0
2023-08-05 09:45:00,142,25.0,16.0
2023-08-05 09:45:00,161,32.0,22.0
2023-08-05 09:45:00,162,25.0,27.0
2023-08-05 09:45:00,170,16.0,16.0
2023-08-05 09:45:00,186,48.0,44.0
2023-08-05 09:45:00,230,37.0,6.0
2023-08-05 09:45:00,236,27.0,22.0
2023-08-05 09:45:00,237,20.0,27.0
2023-08-05 10:00:00,132,41.0,6.0
2023-08-05 10:00:00,138,40.0,15.0
2023-08-05 10:00:00,142,31.0,22.0
2023-08-05 10:00:00,161,28.0,28.0
2023-08-05 10:00:00,162,28.0,30.0
2023-08-05 10:00:00,170,22.0,20.0
2023-08-05 10:00:00,186,34.0,37.0
2023-08-05 10:00:00,230,38.0,20.0
2023-08-05 10:00:00,236,22.0,30.0
2023-08-05 10:00:00,237,29.0,28.0
2023-08-05 10:15:00,132,37.0,10.0
2023-08-05 10:15:00,138,36.0,17.0
2023-08-05 10:15:00,142,23.0,26.0
2023-08-05 10:15:00,161,30.0,35.0
2023-08-05 10:15:00,162,39.0,44.0
2023-08-05 10:15:00,170,26.0,21.0
2023-08-05 10:15:00,186,14.0,27.0
2023-08-05 10:15:00,230,45.0,17.0
2023-08-05 10:15:00,236,37.0,28.0
2023-08-05 10:15:00,237,27.0,24.0
2023-08-05 10:30:00,132,35.0,3.0
2023-08-05 10:30:00,138,34.0,12.0
2023-08-05 10:30:00,142,36.0,20.0
2023-08-05 10:30:00,161,29.0,30.0
2023-08-05 10:30:00,162,37.0,40.0
2023-08-05 10:30:00,170,32.0,20.0
2023-08-05 10:30:00,186,36.0,32.0
2023-08-05 10:30:00,230,51.0,20.0
2023-08-05 10:30:00,236,33.0,26.0
2023-08-05 10:30:00,237,40.0,41.0
2023-08-05 10:45:00,132,17.0,8.0
2023-08-05 10:45:00,138,41.0,24.0
2023-08-05 10:45:00,142,29.0,23.0
2023-08-05 10:45:00,161,46.0,39.0
2023-08-05 10:45:00,162,32.0,29.0
2023-08-05 10:45:00,170,24.0,27.0
2023-08-05 10:45:00,186,42.0,33.0
2023-08-05 10:45:00,230,28.0,21.0
2023-08-05 10:45:00,236,40.0,26.0
2023-08-05 10:45:00,237,36.0,36.0
2023-08-05 11:00:00,132,23.0,19.0
2023-08-05 11:00:00,138,41.0,18.0
2023-08-05 11:00:00,142,26.0,24.0
2023-08-05 11:00:00,161,30.0,30.0
2023-08-05 11:00:00,162,39.0,28.0
2023-08-05 11:00:00,170,32.0,31.0
2023-08-05 11:00:00,186,49.0,28.0
2023-08-05 11:00:00,230,45.0,26.0
2023-08-05 11:00:00,236,27.0,32.0
2023-08-05 11:00:00,237,44.0,48.0
2023-08-05 11:15:00,132,30.0,13.0
2023-08-05 11:15:00,138,47.0,14.0
2023-08-05 11:15:00,142,22.0,27.0
2023-08-05 11:15:00,161,45.0,34.0
2023-08-05 11:15:00,162,47.0,41.0
2023-08-05 11:15:00,170,22.0,24.0
2023-08-05 11:15:00,186,22.0,25.0
2023-08-05 11:15:00,230,39.0,31.0
2023-08-05 11:15:00,236,39.0,47.0
2023-08-05 11:15:00,237,35.0,36.0
2023-08-05 11:30:00,132,24.0,15.0
2023-08-05 11:30:00,138,27.0,15.0
2023-08-05 11:30:00,142,23.0,27.0
2023-08-05 11:30:00,161,57.0,44.0
2023-08-05 11:30:00,162,34.0,34.0
2023-08-05 11:30:00,170,26.0,30.0
2023-08-05 11:30:00,186,38.0,34.0
2023-08-05 11:30:00,230,53.0,33.0
2023-08-05 11:30:00,236,55.0,42.0
2023-08-05 11:30:00,237,54.0,46.0
2023-08-05 11:45:00,132,28.0,15.0
2023-08-05 11:45:00,138,38.0,17.0
2023-08-05 11:45:00,142,37.0,25.0
2023-08-05 11:45:00,161,42.0,43.0
2023-08-05 11:45:00,162,54.0,37.0
2023-08-05 11:45:00,170,26.0,26.0
2023-08-05 11:45:00,186,70.0,31.0
2023-08-05 11:45:00,230,48.0,49.0
2023-08-05 11:45:00,236,40.0,37.0
2023-08-05 11:45:00,237,43.0,55.0
2023-08-05 12:00:00,132,33.0,9.0
2023-08-05 12:00:00,138,28.0,19.0
2023-08-05 12:00:00,142,32.0,26.0
2023-08-05 12:00:00,161,52.0,44.0
2023-08-05 12:00:00,162,24.0,37.0
2023-08-05 12:00:00,170,21.0,25.0
2023-08-05 12:00:00,186,59.0,38.0
2023-08-05 12:00:00,230,45.0,63.0
2023-08-05 12:00:00,236,45.0,32.0
2023-08-05 12:00:00,237,36.0,40.0
2023-08-05 12:15:00,132,37.0,14.0
2023-08-05 12:15:00,138,45.0,17.0
2023-08-05 12:15:00,142,31.0,29.0
2023-08-05 12:15:00,161,55.0,38.0
2023-08-05 12:15:00,162,41.0,36.0
2023-08-05 12:15:00,170,41.0,27.0
2023-08-05 12:15:00,186,35.0,30.0
2023-08-05 12:15:00,230,42.0,59.0
2023-08-05 12:15:00,236,42.0,37.0
2023-08-05 12:15:00,237,53.0,48.0
2023-08-05 12:30:00,132,35.0,19.0
2023-08-05 12:30:00,138,28.0,14.0
2023-08-05 12:30:00,142,36.0,31.0
2023-08-05 12:30:00,161,49.0,52.0
2023-08-05 12:30:00,162,44.0,34.0
2023-08-05 12:30:00,170,29.0,27.0
2023-08-05 12:30:00,186,31.0,24.0
2023-08-05 12:30:00,230,41.0,36.0
2023-08-05 12:30:00,236,35.0,41.0
2023-08-05 12:30:00,237,39.0,40.0
2023-08-05 12:45:00,132,46.0,27.0
2023-08-05 12:45:00,138,27.0,27.0
2023-08-05 12:45:00,142,36.0,40.0
2023-08-05 12:45:00,161,50.0,34.0
2023-08-05 12:45:00,162,35.0,43.0
2023-08-05 12:45:00,170,50.0,32.0
2023-08-05 12:45:00,186,92.0,31.0
2023-08-05 12:45:00,230,48.0,62.0
2023-08-05 12:45:00,236,43.0,40.0
2023-08-05 12:45:00,237,55.0,57.0
2023-08-05 13:00:00,132,47.0,13.0
2023-08-05 13:00:00,138,16.0,15.0
2023-08-05 13:00:00,142,53.0,44.0
2023-08-05 13:00:00,161,58.0,51.0
2023-08-05 13:00:00,162,33.0,38.0
2023-08-05 13:00:00,170,32.0,28.0
2023-08-05 13:00:00,186,44.0,41.0
2023-08-05 13:00:00,230,36.0,64.0
2023-08-05 13:00:00,236,47.0,44.0
2023-08-05 13:00:00,237,56.0,47.0
2023-08-05 13:15:00,132,42.0,13.0
2023-08-05 13:15:00,138,27.0,19.0
2023-08-05 13:15:00,142,46.0,27.0
2023-08-05 13:15:00,161,54.0,55.0
2023-08-05 13:15:00,162,48.0,25.0
2023-08-05 13:15:00,170,39.0,37.0
2023-08-05 13:15:00,186,24.0,23.0
2023-08-05 13:15:00,230,30.0,92.0
2023-08-05 13:15:00,236,54.0,40.0
2023-08-05 13:15:00,237,49.0,53.0
2023-08-05 13:30:00,132,50.0,22.0
2023-08-05 13:30:00,138,24.0,20.0
2023-08-05 13:30:00,142,46.0,34.0
2023-08-05 13:30:00,161,49.0,53.0
2023-08-05 13:30:00,162,23.0,19.0
2023-08-05 13:30:00,170,26.0,25.0
2023-08-05 13:30:00,186,21.0,21.0
2023-08-05 13:30:00,230,32.0,108.0
2023-08-05 13:30:00,236,33.0,41.0
2023-08-05 13:30:00,237,57.0,53.0
2023-08-05 13:45:00,132,54.0,20.0
2023-08-05 13:45:00,138,23.0,18.0
2023-08-05 13:45:00,142,40.0,36.0
2023-08-05 13:45:00,161,69.0,61.0
2023-08-05 13:45:00,162,37.0,30.0
2023-08-05 13:45:00,170,44.0,25.0
2023-08-05 13:45:00,186,66.0,35.0
2023-08-05 13:45:00,230,35.0,97.0
2023-08-05 13:45:00,236,40.0,41.0
2023-08-05 13:45:00,237,54.0,46.0
2023-08-05 14:00:00,132,64.0,31.0
2023-08-05 14:00:00,138,40.0,19.0
2023-08-05 14:00:00,142,50.0,42.0
2023-08-05 14:00:00,161,45.0,55.0
2023-08-05 14:00:00,162,22.0,30.0
2023-08-05 14:00:00,170,35.0,26.0
2023-08-05 14:00:00,186,49.0,43.0
2023-08-05 14:00:00,230,35.0,49.0
2023-08-05 14:00:00,236,47.0,44.0
2023-08-05 14:00:00,237,52.0,42.0
2023-08-05 14:15:00,132,53.0,16.0
2023-08-05 14:15:00,138,40.0,11.0
2023-08-05 14:15:00,142,44.0,24.0
2023-08-05 14:15:00,161,73.0,55.0
2023-08-05 14:15:00,162,42.0,20.0
2023-08-05 14:15:00,170,48.0,38.0
2023-08-05 14:15:00,186,44.0,36.0
2023-08-05 14:15:00,230,31.0,43.0
2023-08-05 14:15:00,236,43.0,52.0
2023-08-05 14:15:00,237,50.0,43.0
2023-08-05 14:30:00,132,80.0,27.0
2023-08-05 14:30:00,138,26.0,14.0
2023-08-05 14:30:00,142,42.0,32.0
2023-08-05 14:30:00,161,58.0,50.0
2023-08-05 14:30:00,162,25.0,38.0
2023-08-05 14:30:00,170,38.0,26.0
2023-08-05 14:30:00,186,37.0,35.0
2023-08-05 14:30:00,230,30.0,40.0
2023-08-05 14:30:00,236,53.0,53.0
2023-08-05 14:30:00,237,50.0,40.0
2023-08-05 14:45:00,132,78.0,19.0
2023-08-05 14:45:00,138,45.0,18.0
2023-08-05 14:45:00,142,48.0,38.0
2023-08-05 14:45:00,161,63.0,50.0
2023-08-05 14:45:00,162,35.0,28.0
2023-08-05 14:45:00,170,46.0,45.0
2023-08-05 14:45:00,186,65.0,34.0
2023-08-05 14:45:00,230,44.0,56.0
2023-08-05 14:45:00,236,39.0,34.0
2023-08-05 14:45:00,237,62.0,46.0
2023-08-05 15:00:00,132,104.0,22.0
2023-08-05 15:00:00,138,26.0,11.0
2023-08-05 15:00:00,142,36.0,32.0
2023-08-05 15:00:00,161,81.0,59.0
2023-08-05 15:00:00,162,32.0,44.0
2023-08-05 15:00:00,170,25.0,37.0
2023-08-05 15:00:00,186,55.0,26.0
2023-08-05 15:00:00,230,46.0,51.0
2023-08-05 15:00:00,236,37.0,42.0
2023-08-05 15:00:00,237,51.0,34.0
2023-08-05 15:15:00,132,86.0,18.0
2023-08-05 15:15:00,138,28.0,14.0
2023-08-05 15:15:00,142,39.0,36.0
2023-08-05 15:15:00,161,73.0,63.0
2023-08-05 15:15:00,162,21.0,24.0
2023-08-05 15:15:00,170,38.0,36.0
2023-08-05 15:15:00,186,32.0,38.0
2023-08-05 15:15:00,230,29.0,37.0
2023-08-05 15:15:00,236,55.0,35.0
2023-08-05 15:15:00,237,54.0,49.0
2023-08-05 15:30:00,132,85.0,12.0
2023-08-05 15:30:00,138,30.0,11.0
2023-08-05 15:30:00,142,38.0,42.0
2023-08-05 15:30:00,161,63.0,70.0
2023-08-05 15:30:00,162,18.0,36.0
2023-08-05 15:30:00,170,32.0,27.0
2023-08-05 15:30:00,186,37.0,41.0
2023-08-05 15:30:00,230,41.0,53.0
2023-08-05 15:30:00,236,35.0,39.0
2023-08-05 15:30:00,237,45.0,42.0
2023-08-05 15:45:00,132,93.0,27.0
2023-08-05 15:45:00,138,38.0,11.0
2023-08-05 15:45:00,142,38.0,32.0
2023-08-05 15:45:00,161,85.0,51.0
2023-08-05 15:45:00,162,34.0,34.0
2023-08-05 15:45:00,170,46.0,44.0
2023-08-05 15:45:00,186,56.0,47.0
2023-08-05 15:45:00,230,48.0,54.0
2023-08-05 15:45:00,236,51.0,34.0
2023-08-05 15:45:00,237,61.0,45.0
2023-08-05 16:00:00,132,79.0,24.0
2023-08-05 16:00:00,138,38.0,10.0
2023-08-05 16:00:00,142,45.0,42.0
2023-08-05 16:00:00,161,72.0,64.0
2023-08-05 16:00:00,162,39.0,40.0
2023-08-05 16:00:00,170,30.0,36.0
2023-08-05 16:00:00,186,67.0,48.0
2023-08-05 16:00:00,230,49.0,49.0
2023-08-05 16:00:00,236,58.0,34.0
2023-08-05 16:00:00,237,61.0,48.0
2023-08-05 16:15:00,132,81.0,37.0
2023-08-05 16:15:00,138,30.0,7.0
2023-08-05 16:15:00,142,50.0,36.0
2023-08-05 16:15:00,161,69.0,53.0
2023-08-05 16:15:00,162,47.0,33.0
2023-08-05 16:15:00,170,39.0,34.0
2023-08-05 16:15:00,186,29.0,42.0
2023-08-05 16:15:00,230,50.0,64.0
2023-08-05 16:15:00,236,56.0,37.0
2023-08-05 16:15:00,237,65.0,51.0
2023-08-05 16:30:00,132,58.0,18.0
2023-08-05 16:30:00,138,42.0,13.0
2023-08-05 16:30:00,142,43.0,40.0
2023-08-05 16:30:00,161,60.0,60.0
2023-08-05 16:30:00,162,38.0,35.0
2023-08-05 16:30:00,170,47.0,47.0
2023-08-05 16:30:00,186,50.0,35.0
2023-08-05 16:30:00,230,76.0,65.0
2023-08-05 16:30:00,236,41.0,38.0
2023-08-05 16:30:00,237,60.0,51.0
2023-08-05 16:45:00,132,63.0,23.0
2023-08-05 16:45:00,138,46.0,10.0
2023-08-05 16:45:00,142,46.0,38.0
2023-08-05 16:45:00,161,55.0,62.0
2023-08-05 16:45:00,162,52.0,42.0
2023-08-05 16:45:00,170,38.0,50.0
2023-08-05 16:45:00,186,55.0,40.0
2023-08-05 16:45:00,230,91.0,60.0
2023-08-05 16:45:00,236,44.0,40.0
2023-08-05 16:45:00,237,52.0,46.0
2023-08-05 17:00:00,132,83.0,21.0
2023-08-05 17:00:00,138,42.0,5.0
2023-08-05 17:00:00,142,46.0,41.0
2023-08-05 17:00:00,161,77.0,60.0
2023-08-05 17:00:00,162,43.0,27.0
2023-08-05 17:00:00,170,33.0,36.0
2023-08-05 17:00:00,186,48.0,46.0
2023-08-05 17:00:00,230,69.0,59.0
2023-08-05 17:00:00,236,33.0,41.0
2023-08-05 17:00:00,237,60.0,49.0
2023-08-05 17:15:00,132,103.0,27.0
2023-08-05 17:15:00,138,43.0,4.0
2023-08-05 17:15:00,142,42.0,51.0
2023-08-05 17:15:00,161,84.0,66.0
2023-08-05 17:15:00,162,37.0,27.0
2023-08-05 17:15:00,170,54.0,41.0
2023-08-05 17:15:00,186,31.0,30.0
2023-08-05 17:15:00,230,50.0,55.0
2023-08-05 17:15:00,236,42.0,36.0
2023-08-05 17:15:00,237,59.0,44.0
2023-08-05 17:30:00,132,69.0,27.0
2023-08-05 17:30:00,138,43.0,10.0
2023-08-05 17:30:00,142,54.0,47.0
2023-08-05 17:30:00,161,72.0,44.0
2023-08-05 17:30:00,162,50.0,30.0
2023-08-05 17:30:00,170,35.0,47.0
2023-08-05 17:30:00,186,42.0,38.0
2023-08-05 17:30:00,230,49.0,76.0
2023-08-05 17:30:00,236,42.0,32.0
2023-08-05 17:30:00,237,66.0,38.0
2023-08-05 17:45:00,132,80.0,20.0
2023-08-05 17:45:00,138,43.0,6.0
2023-08-05 17:45:00,142,51.0,38.0
2023-08-05 17:45:00,161,68.0,63.0
2023-08-05 17:45:00,162,59.0,33.0
2023-08-05 17:45:00,170,56.0,50.0
2023-08-05 17:45:00,186,62.0,40.0
2023-08-05 17:45:00,230,49.0,67.0
2023-08-05 17:45:00,236,35.0,49.0
2023-08-05 17:45:00,237,39.0,36.0
2023-08-05 18:00:00,132,59.0,26.0
2023-08-05 18:00:00,138,20.0,4.0
2023-08-05 18:00:00,142,44.0,40.0
2023-08-05 18:00:00,161,77.0,42.0
2023-08-05 18:00:00,162,38.0,26.0
2023-08-05 18:00:00,170,46.0,31.0
2023-08-05 18:00:00,186,65.0,48.0
2023-08-05 18:00:00,230,53.0,65.0
2023-08-05 18:00:00,236,51.0,27.0
2023-08-05 18:00:00,237,55.0,32.0
2023-08-05 18:15:00,132,74.0,22.0
2023-08-05 18:15:00,138,29.0,2.0
2023-08-05 18:15:00,142,48.0,51.0
2023-08-05 18:15:00,161,58.0,62.0
2023-08-05 18:15:00,162,33.0,29.0
2023-08-05 18:15:00,170,49.0,36.0
2023-08-05 18:15:00,186,47.0,48.0
2023-08-05 18:15:00,230,51.0,67.0
2023-08-05 18:15:00,236,47.0,43.0
2023-08-05 18:15:00,237,66.0,40.0
2023-08-05 18:30:00,132,58.0,16.0
2023-08-05 18:30:00,138,43.0,4.0
2023-08-05 18:30:00,142,55.0,26.0
2023-08-05 18:30:00,161,65.0,39.0
2023-08-05 18:30:00,162,31.0,29.0
2023-08-05 18:30:00,170,40.0,38.0
2023-08-05 18:30:00,186,49.0,48.0
2023-08-05 18:30:00,230,51.0,55.0
2023-08-05 18:30:00,236,39.0,41.0
2023-08-05 18:30:00,237,57.0,42.0
2023-08-05 18:45:00,132,52.0,19.0
2023-08-05 18:45:00,138,49.0,5.0
2023-08-05 18:45:00,142,36.0,50.0
2023-08-05 18:45:00,161,83.0,59.0
2023-08-05 18:45:00,162,59.0,29.0
2023-08-05 18:45:00,170,50.0,36.0
2023-08-05 18:45:00,186,58.0,57.0
2023-08-05 18:45:00,230,55.0,60.0
2023-08-05 18:45:00,236,42.0,38.0
2023-08-05 18:45:00,237,48.0,56.0
2023-08-05 19:00:00,132,79.0,21.0
2023-08-05 19:00:00,138,28.0,1.0
2023-08-05 19:00:00,142,53.0,46.0
2023-08-05 19:00:00,161,75.0,41.0
2023-08-05 19:00:00,162,46.0,33.0
2023-08-05 19:00:00,170,47.0,36.0
2023-08-05 19:00:00,186,34.0,56.0
2023-08-05 19:00:00,230,37.0,88.0
2023-08-05 19:00:00,236,50.0,40.0
2023-08-05 19:00:00,237,53.0,33.0
2023-08-05 19:15:00,132,57.0,11.0
2023-08-05 19:15:00,138,27.0,1.0
2023-08-05 19:15:00,142,51.0,37.0
2023-08-05 19:15:00,161,67.0,46.0
2023-08-05 19:15:00,162,51.0,36.0
2023-08-05 19:15:00,170,32.0,27.0
2023-08-05 19:15:00,186,29.0,55.0
2023-08-05 19:15:00,230,40.0,82.0
2023-08-05 19:15:00,236,33.0,20.0
2023-08-05 19:15:00,237,54.0,45.0
2023-08-05 19:30:00,132,53.0,11.0
2023-08-05 19:30:00,138,18.0,0.0
2023-08-05 19:30:00,142,53.0,38.0
2023-08-05 19:30:00,161,48.0,41.0
2023-08-05 19:30:00,162,38.0,32.0
2023-08-05 19:30:00,170,42.0,25.0
2023-08-05 19:30:00,186,54.0,49.0
2023-08-05 19:30:00,230,46.0,99.0
2023-08-05 19:30:00,236,32.0,41.0
2023-08-05 19:30:00,237,42.0,40.0
2023-08-05 19:45:00,132,94.0,17.0
2023-08-05 19:45:00,138,18.0,3.0
2023-08-05 19:45:00,142,51.0,40.0
2023-08-05 19:45:00,161,47.0,53.0
2023-08-05 19:45:00,162,51.0,32.0
2023-08-05 19:45:00,170,36.0,25.0
2023-08-05 19:45:00,186,36.0,37.0
2023-08-05 19:45:00,230,40.0,104.0
2023-08-05 19:45:00,236,41.0,29.0
2023-08-05 19:45:00,237,48.0,28.0
2023-08-05 20:00:00,132,92.0,13.0
2023-08-05 20:00:00,138,29.0,2.0
2023-08-05 20:00:00,142,36.0,38.0
2023-08-05 20:00:00,161,30.0,39.0
2023-08-05 20:00:00,162,29.0,22.0
2023-08-05 20:00:00,170,30.0,29.0
2023-08-05 20:00:00,186,29.0,23.0
2023-08-05 20:00:00,230,40.0,72.0
2023-08-05 20:00:00,236,31.0,27.0
2023-08-05 20:00:00,237,39.0,36.0
2023-08-05 20:15:00,132,56.0,10.0
2023-08-05 20:15:00,138,10.0,3.0
2023-08-05 20:15:00,142,52.0,35.0
2023-08-05 20:15:00,161,34.0,31.0
2023-08-05 20:15:00,162,33.0,27.0
2023-08-05 20:15:00,170,32.0,31.0
2023-08-05 20:15:00,186,21.0,23.0
2023-08-05 20:15:00,230,33.0,53.0
2023-08-05 20:15:00,236,33.0,23.0
2023-08-05 20:15:00,237,29.0,28.0
2023-08-05 20:30:00,132,87.0,8.0
2023-08-05 20:30:00,138,15.0,1.0
2023-08-05 20:30:00,142,48.0,30.0
2023-08-05 20:30:00,161,37.0,32.0
2023-08-05 20:30:00,162,43.0,31.0
2023-08-05 20:30:00,170,26.0,27.0
2023-08-05 20:30:00,186,22.0,26.0
2023-08-05 20:30:00,230,32.0,35.0
2023-08-05 20:30:00,236,32.0,28.0
2023-08-05 20:30:00,237,41.0,29.0
2023-08-05 20:45:00,132,104.0,9.0
2023-08-05 20:45:00,138,22.0,2.0
2023-08-05 20:45:00,142,35.0,29.0
2023-08-05 20:45:00,161,36.0,35.0
2023-08-05 20:45:00,162,51.0,22.0
2023-08-05 20:45:00,170,38.0,44.0
2023-08-05 20:45:00,186,57.0,33.0
2023-08-05 20:45:00,230,31.0,33.0
2023-08-05 20:45:00,236,26.0,27.0
2023-08-05 20:45:00,237,34.0,26.0
2023-08-05 21:00:00,132,100.0,8.0
2023-08-05 21:00:00,138,12.0,2.0
2023-08-05 21:00:00,142,46.0,30.0
2023-08-05 21:00:00,161,55.0,33.0
2023-08-05 21:00:00,162,36.0,25.0
2023-08-05 21:00:00,170,34.0,29.0
2023-08-05 21:00:00,186,70.0,38.0
2023-08-05 21:00:00,230,32.0,36.0
2023-08-05 21:00:00,236,19.0,29.0
2023-08-05 21:00:00,237,39.0,35.0
2023-08-05 21:15:00,132,93.0,7.0
2023-08-05 21:15:00,138,20.0,3.0
2023-08-05 21:15:00,142,68.0,33.0
2023-08-05 21:15:00,161,67.0,37.0
2023-08-05 21:15:00,162,42.0,21.0
2023-08-05 21:15:00,170,28.0,40.0
2023-08-05 21:15:00,186,31.0,19.0
2023-08-05 21:15:00,230,52.0,45.0
2023-08-05 21:15:00,236,22.0,28.0
2023-08-05 21:15:00,237,41.0,30.0
2023-08-05 21:30:00,132,86.0,4.0
2023-08-05 21:30:00,138,12.0,1.0
2023-08-05 21:30:00,142,62.0,28.0
2023-08-05 21:30:00,161,42.0,25.0
2023-08-05 21:30:00,162,28.0,26.0
2023-08-05 21:30:00,170,35.0,37.0
2023-08-05 21:30:00,186,28.0,21.0
2023-08-05 21:30:00,230,42.0,33.0
2023-08-05 21:30:00,236,18.0,37.0
2023-08-05 21:30:00,237,49.0,25.0
2023-08-05 21:45:00,132,92.0,6.0
2023-08-05 21:45:00,138,6.0,1.0
2023-08-05 21:45:00,142,57.0,35.0
2023-08-05 21:45:00,161,56.0,42.0
2023-08-05 21:45:00,162,41.0,30.0
2023-08-05 21:45:00,170,38.0,34.0
2023-08-05 21:45:00,186,51.0,27.0
2023-08-05 21:45:00,230,43.0,27.0
2023-08-05 21:45:00,236,19.0,26.0
2023-08-05 21:45:00,237,26.0,30.0
2023-08-05 22:00:00,132,101.0,7.0
2023-08-05 22:00:00,138,16.0,0.0
2023-08-05 22:00:00,142,40.0,29.0
2023-08-05 22:00:00,161,37.0,31.0
2023-08-05 22:00:00,162,31.0,35.0
2023-08-05 22:00:00,170,42.0,37.0
2023-08-05 22:00:00,186,25.0,22.0
2023-08-05 22:00:00,230,34.0,34.0
2023-08-05 22:00:00,236,16.0,29.0
2023-08-05 22:00:00,237,28.0,16.0
2023-08-05 22:15:00,132,80.0,3.0
2023-08-05 22:15:00,138,15.0,1.0
2023-08-05 22:15:00,142,53.0,30.0
2023-08-05 22:15:00,161,39.0,31.0
2023-08-05 22:15:00,162,21.0,18.0
2023-08-05 22:15:00,170,29.0,40.0
2023-08-05 22:15:00,186,18.0,17.0
2023-08-05 22:15:00,230,43.0,41.0
2023-08-05 22:15:00,236,12.0,31.0
2023-08-05 22:15:00,237,34.0,25.0
2023-08-05 22:30:00,132,88.0,4.0
2023-08-05 22:30:00,138,31.0,4.0
2023-08-05 22:30:00,142,56.0,27.0
2023-08-05 22:30:00,161,39.0,26.0
2023-08-05 22:30:00,162,38.0,27.0
2023-08-05 22:30:00,170,32.0,29.0
2023-08-05 22:30:00,186,36.0,20.0
2023-08-05 22:30:00,230,81.0,34.0
2023-08-05 22:30:00,236,16.0,22.0
2023-08-05 22:30:00,237,33.0,34.0
2023-08-05 22:45:00,132,101.0,4.0
2023-08-05 22:45:00,138,43.0,0.0
2023-08-05 22:45:00,142,43.0,33.0
2023-08-05 22:45:00,161,73.0,27.0
2023-08-05 22:45:00,162,32.0,27.0
2023-08-05 22:45:00,170,35.0,50.0
2023-08-05 22:45:00,186,54.0,23.0
2023-08-05 22:45:00,230,74.0,36.0
2023-08-05 22:45:00,236,7.0,38.0
2023-08-05 22:45:00,237,45.0,30.0
2023-08-05 23:00:00,132,101.0,6.0
2023-08-05 23:00:00,138,27.0,3.0
2023-08-05 23:00:00,142,29.0,20.0
2023-08-05 23:00:00,161,58.0,26.0
2023-08-05 23:00:00,162,23.0,36.0
2023-08-05 23:00:00,170,30.0,43.0
2023-08-05 23:00:00,186,33.0,25.0
2023-08-05 23:00:00,230,46.0,31.0
2023-08-05 23:00:00,236,11.0,35.0
2023-08-05 23:00:00,237,36.0,19.0
2023-08-05 23:15:00,132,100.0,2.0
2023-08-05 23:15:00,138,21.0,1.0
2023-08-05 23:15:00,142,36.0,26.0
2023-08-05 23:15:00,161,36.0,36.0
2023-08-05 23:15:00,162,32.0,33.0
2023-08-05 23:15:00,170,24.0,41.0
2023-08-05 23:15:00,186,34.0,18.0
2023-08-05 23:15:00,230,55.0,33.0
2023-08-05 23:15:00,236,14.0,24.0
2023-08-05 23:15:00,237,24.0,27.0
2023-08-05 23:30:00,132,91.0,3.0
2023-08-05 23:30:00,138,40.0,0.0
2023-08-05 23:30:00,142,34.0,24.0
2023-08-05 23:30:00,161,32.0,30.0
2023-08-05 23:30:00,162,26.0,25.0
2023-08-05 23:30:00,170,30.0,40.0
2023-08-05 23:30:00,186,63.0,15.0
2023-08-05 23:30:00,230,43.0,32.0
2023-08-05 23:30:00,236,6.0,19.0
2023-08-05 23:30:00,237,13.0,24.0
2023-08-05 23:45:00,132,70.0,2.0
2023-08-05 23:45:00,138,29.0,1.0
2023-08-05 23:45:00,142,27.0,26.0
2023-08-05 23:45:00,161,38.0,23.0
2023-08-05 23:45:00,162,23.0,30.0
2023-08-05 23:45:00,170,31.0,40.0
2023-08-05 23:45:00,186,61.0,23.0
2023-08-05 23:45:00,230,26.0,25.0
2023-08-05 23:45:00,236,10.0,35.0
2023-08-05 23:45:00,237,25.0,22.0
2023-08-06 00:00:00,132,55.0,7.0
2023-08-06 00:00:00,138,29.0,4.0
2023-08-06 00:00:00,142,24.0,16.0
2023-08-06 00:00:00,161,22.0,21.0
2023-08-06 00:00:00,162,12.0,27.0
2023-08-06 00:00:00,170,27.0,38.0
2023-08-06 00:00:00,186,78.0,19.0
2023-08-06 00:00:00,230,41.0,29.0
2023-08-06 00:00:00,236,8.0,33.0
2023-08-06 00:00:00,237,14.0,15.0
2023-08-06 00:15:00,132,70.0,4.0
2023-08-06 00:15:00,138,15.0,1.0
2023-08-06 00:15:00,142,12.0,27.0
2023-08-06 00:15:00,161,17.0,26.0
2023-08-06 00:15:00,162,19.0,25.0
2023-08-06 00:15:00,170,30.0,37.0
2023-08-06 00:15:00,186,41.0,30.0
2023-08-06 00:15:00,230,23.0,36.0
2023-08-06 00:15:00,236,4.0,37.0
2023-08-06 00:15:00,237,15.0,15.0
2023-08-06 00:30:00,132,65.0,9.0
2023-08-06 00:30:00,138,3.0,0.0
2023-08-06 00:30:00,142,22.0,23.0
2023-08-06 00:30:00,161,17.0,14.0
2023-08-06 00:30:00,162,25.0,25.0
2023-08-06 00:30:00,170,17.0,39.0
2023-08-06 00:30:00,186,43.0,14.0
2023-08-06 00:30:00,230,36.0,25.0
2023-08-06 00:30:00,236,6.0,24.0
2023-08-06 00:30:00,237,5.0,22.0
2023-08-06 00:45:00,132,23.0,5.0
2023-08-06 00:45:00,138,6.0,2.0
2023-08-06 00:45:00,142,12.0,22.0
2023-08-06 00:45:00,161,14.0,11.0
2023-08-06 00:45:00,162,10.0,13.0
2023-08-06 00:45:00,170,17.0,41.0
2023-08-06 00:45:00,186,45.0,21.0
2023-08-06 00:45:00,230,30.0,16.0
